BudgetBookVersion	ObjectCode	BudgetYear	DataVersion	DataValue
1999/00	EQUIPMENT PURCHASES	1999/00	ESTIMATE	312
1999/00	OTHER EXPENSES	1997/98	ACTUAL	2075
1999/00	OTHER EXPENSES	1998/99	ORIGINAL	1542
1999/00	OTHER EXPENSES	1998/99	REVISED	2168
1999/00	OTHER EXPENSES	1999/00	ESTIMATE	2505
1999/00	RECEIPTS TO CREDITED TO PROGRAM	1997/98	ACTUAL	-15090
1999/00	RECEIPTS TO CREDITED TO PROGRAM	1998/99	ORIGINAL	-17116
1999/00	RECEIPTS TO CREDITED TO PROGRAM	1998/99	REVISED	-16068
1999/00	RECEIPTS TO CREDITED TO PROGRAM	1999/00	ESTIMATE	-15503
1999/00	CAPITAL RECHARGES	1997/98	ACTUAL	0
1999/00	CAPITAL RECHARGES	1998/99	ORIGINAL	-1528
1999/00	CAPITAL RECHARGES	1998/99	REVISED	-1528
1999/00	CAPITAL RECHARGES	1999/00	ESTIMATE	-1598
1999/00	W & E DEPARTMENTAL SUPPORT	1997/98	ACTUAL	0
1999/00	W & E DEPARTMENTAL SUPPORT	1998/99	ORIGINAL	5300
1999/00	W & E DEPARTMENTAL SUPPORT	1998/99	REVISED	5300
1999/00	W & E DEPARTMENTAL SUPPORT	1999/00	ESTIMATE	0
1999/00	TRANSFERS & OTHER FUNDS	1997/98	ACTUAL	3439
1999/00	TRANSFERS & OTHER FUNDS	1998/99	ORIGINAL	4236
1999/00	TRANSFERS & OTHER FUNDS	1998/99	REVISED	4235
1999/00	TRANSFERS & OTHER FUNDS	1999/00	ESTIMATE	3735
1999/00	GOVT. GRANTS & CONTRIBUTIONS	1997/98	ACTUAL	90305
1999/00	GOVT. GRANTS & CONTRIBUTIONS	1998/99	ORIGINAL	93296
1999/00	GOVT. GRANTS & CONTRIBUTIONS	1998/99	REVISED	94082
1999/00	GOVT. GRANTS & CONTRIBUTIONS	1999/00	ESTIMATE	117582
1999/00	DEBT CHARGES	1997/98	ACTUAL	10524
1999/00	DEBT CHARGES	1998/99	ORIGINAL	11420
1999/00	DEBT CHARGES	1998/99	REVISED	9870
1999/00	DEBT CHARGES	1999/00	ESTIMATE	11370
2000/01	SALARIES	1998/99	ACTUAL	186693
2000/01	SALARIES	1999/00	ORIGINAL	181577
2000/01	SALARIES	1999/00	REVISED	183352
2000/01	SALARIES	2000/01	ESTIMATE	189292
2000/01	WAGES	1998/99	ACTUAL	55415
2000/01	WAGES	1999/00	ORIGINAL	56729
2000/01	WAGES	1999/00	REVISED	57646
2000/01	WAGES	2000/01	ESTIMATE	58469
2000/01	EMPLOYER OVERHEAD	1998/99	ACTUAL	23441
2000/01	EMPLOYER OVERHEAD	1999/00	ORIGINAL	26043
2000/01	EMPLOYER OVERHEAD	1999/00	REVISED	26041
2000/01	EMPLOYER OVERHEAD	2000/01	ESTIMATE	27274
2000/01	OTHER PERSONNEL COSTS	1998/99	ACTUAL	5361
2000/01	OTHER PERSONNEL COSTS	1999/00	ORIGINAL	5316
2000/01	OTHER PERSONNEL COSTS	1999/00	REVISED	6101
2000/01	OTHER PERSONNEL COSTS	2000/01	ESTIMATE	6221
2000/01	TRAINING	1998/99	ACTUAL	2245
2000/01	TRAINING	1999/00	ORIGINAL	4381
2000/01	TRAINING	1999/00	REVISED	4388
2000/01	TRAINING	2000/01	ESTIMATE	4315
2000/01	TRANSPORT	1998/99	ACTUAL	4558
2000/01	TRANSPORT	1999/00	ORIGINAL	5008
2000/01	TRANSPORT	1999/00	REVISED	5020
2000/01	TRANSPORT	2000/01	ESTIMATE	4946
2000/01	TRAVEL	1998/99	ACTUAL	2246
2000/01	TRAVEL	1999/00	ORIGINAL	2771
2000/01	TRAVEL	1999/00	REVISED	3103
2000/01	TRAVEL	2000/01	ESTIMATE	2988
2000/01	COMMUNICATIONS	1998/99	ACTUAL	4187
2000/01	COMMUNICATIONS	1999/00	ORIGINAL	4437
2000/01	COMMUNICATIONS	1999/00	REVISED	4308
2000/01	COMMUNICATIONS	2000/01	ESTIMATE	4376
2000/01	ADVERTISING & PROMOTION	1998/99	ACTUAL	16843
2000/01	ADVERTISING & PROMOTION	1999/00	ORIGINAL	22124
2000/01	ADVERTISING & PROMOTION	1999/00	REVISED	22781
2000/01	ADVERTISING & PROMOTION	2000/01	ESTIMATE	23333
2000/01	PROFESSIONAL SERVICES	1998/99	ACTUAL	35707
2000/01	PROFESSIONAL SERVICES	1999/00	ORIGINAL	33600
2000/01	PROFESSIONAL SERVICES	1999/00	REVISED	35444
2000/01	PROFESSIONAL SERVICES	2000/01	ESTIMATE	33487
2000/01	RENTALS	1998/99	ACTUAL	5024
2000/01	RENTALS	1999/00	ORIGINAL	6040
2000/01	RENTALS	1999/00	REVISED	5993
2000/01	RENTALS	2000/01	ESTIMATE	6525
2000/01	REPAIR AND MAINTENANCE	1998/99	ACTUAL	6495
2000/01	REPAIR AND MAINTENANCE	1999/00	ORIGINAL	10670
2000/01	REPAIR AND MAINTENANCE	1999/00	REVISED	10416
2000/01	REPAIR AND MAINTENANCE	2000/01	ESTIMATE	10399
2000/01	INSURANCE	1998/99	ACTUAL	3376
2000/01	INSURANCE	1999/00	ORIGINAL	4365
2000/01	INSURANCE	1999/00	REVISED	4369
2000/01	INSURANCE	2000/01	ESTIMATE	4687
2000/01	ENERGY	1998/99	ACTUAL	9174
2000/01	ENERGY	1999/00	ORIGINAL	9759
2000/01	ENERGY	1999/00	REVISED	9500
2000/01	ENERGY	2000/01	ESTIMATE	9320
2000/01	CLOTHING, UNIFORMS, LAUNDRY	1998/99	ACTUAL	1322
2000/01	CLOTHING, UNIFORMS, LAUNDRY	1999/00	ORIGINAL	1584
2000/01	CLOTHING, UNIFORMS, LAUNDRY	1999/00	REVISED	1569
2000/01	CLOTHING, UNIFORMS, LAUNDRY	2000/01	ESTIMATE	1533
2000/01	MATERIALS & SUPPLIES	1998/99	ACTUAL	17722
2000/01	MATERIALS & SUPPLIES	1999/00	ORIGINAL	18209
2000/01	MATERIALS & SUPPLIES	1999/00	REVISED	18287
2000/01	MATERIALS & SUPPLIES	2000/01	ESTIMATE	17941
2000/01	EQUIPMENT PURCHASES	1998/99	ACTUAL	519
2000/01	EQUIPMENT PURCHASES	1999/00	ORIGINAL	312
2000/01	EQUIPMENT PURCHASES	1999/00	REVISED	295
2000/01	EQUIPMENT PURCHASES	2000/01	ESTIMATE	255
2000/01	OTHER EXPENSES	1998/99	ACTUAL	1480
2000/01	OTHER EXPENSES	1999/00	ORIGINAL	2505
2000/01	OTHER EXPENSES	1999/00	REVISED	2506
2000/01	OTHER EXPENSES	2000/01	ESTIMATE	2390
2000/01	RECEIPTS TO CREDITED TO PROGRAM	1998/99	ACTUAL	-13886
2000/01	RECEIPTS TO CREDITED TO PROGRAM	1999/00	ORIGINAL	-15503
2000/01	RECEIPTS TO CREDITED TO PROGRAM	1999/00	REVISED	-15627
2000/01	RECEIPTS TO CREDITED TO PROGRAM	2000/01	ESTIMATE	-15695
2000/01	CAPITAL RECHARGES	1998/99	ACTUAL	0
2000/01	CAPITAL RECHARGES	1999/00	ORIGINAL	-1598
2000/01	CAPITAL RECHARGES	1999/00	REVISED	-1640
2000/01	CAPITAL RECHARGES	2000/01	ESTIMATE	-1690
2000/01	TRANSFERS & OTHER FUNDS	1998/99	ACTUAL	3326
2000/01	TRANSFERS & OTHER FUNDS	1999/00	ORIGINAL	3735
2000/01	TRANSFERS & OTHER FUNDS	1999/00	REVISED	3725
2000/01	TRANSFERS & OTHER FUNDS	2000/01	ESTIMATE	3725
2000/01	GOVT. GRANTS & CONTRIBUTIONS	1998/99	ACTUAL	92500
2000/01	GOVT. GRANTS & CONTRIBUTIONS	1999/00	ORIGINAL	117582
2000/01	GOVT. GRANTS & CONTRIBUTIONS	1999/00	REVISED	116820
2000/01	GOVT. GRANTS & CONTRIBUTIONS	2000/01	ESTIMATE	121964
2000/01	DEBT CHARGES	1998/99	ACTUAL	11169
2000/01	DEBT CHARGES	1999/00	ORIGINAL	11370
2000/01	DEBT CHARGES	1999/00	REVISED	10770
2000/01	DEBT CHARGES	2000/01	ESTIMATE	12620
2001/02	SALARIES	1999/00	ACTUAL	172737
2001/02	SALARIES	2000/01	ORIGINAL	189292
2001/02	SALARIES	2000/01	REVISED	188044
2001/02	SALARIES	2001/02	ESTIMATE	199597
2001/02	WAGES	1999/00	ACTUAL	57034
2001/02	WAGES	2000/01	ORIGINAL	58469
2001/02	WAGES	2000/01	REVISED	56967
2001/02	WAGES	2001/02	ESTIMATE	62238
2001/02	EMPLOYER OVERHEAD	1999/00	ACTUAL	24845
2001/02	EMPLOYER OVERHEAD	2000/01	ORIGINAL	27274
2001/02	EMPLOYER OVERHEAD	2000/01	REVISED	26918
2001/02	EMPLOYER OVERHEAD	2001/02	ESTIMATE	28471
2001/02	OTHER PERSONNEL COSTS	1999/00	ACTUAL	6016
2001/02	OTHER PERSONNEL COSTS	2000/01	ORIGINAL	6221
2001/02	OTHER PERSONNEL COSTS	2000/01	REVISED	6405
2001/02	OTHER PERSONNEL COSTS	2001/02	ESTIMATE	6526
2001/02	TRAINING	1999/00	ACTUAL	2243
2001/02	TRAINING	2000/01	ORIGINAL	4315
2001/02	TRAINING	2000/01	REVISED	4313
2001/02	TRAINING	2001/02	ESTIMATE	5465
2001/02	TRANSPORT	1999/00	ACTUAL	5202
2001/02	TRANSPORT	2000/01	ORIGINAL	4946
2001/02	TRANSPORT	2000/01	REVISED	4876
2001/02	TRANSPORT	2001/02	ESTIMATE	5095
2001/02	TRAVEL	1999/00	ACTUAL	3560
2001/02	TRAVEL	2000/01	ORIGINAL	2988
2001/02	TRAVEL	2000/01	REVISED	3171
2001/02	TRAVEL	2001/02	ESTIMATE	4408
2001/02	COMMUNICATIONS	1999/00	ACTUAL	5248
2001/02	COMMUNICATIONS	2000/01	ORIGINAL	4376
2001/02	COMMUNICATIONS	2000/01	REVISED	5493
2001/02	COMMUNICATIONS	2001/02	ESTIMATE	5612
2001/02	ADVERTISING & PROMOTION	1999/00	ACTUAL	21228
2001/02	ADVERTISING & PROMOTION	2000/01	ORIGINAL	23333
2001/02	ADVERTISING & PROMOTION	2000/01	REVISED	21229
2001/02	ADVERTISING & PROMOTION	2001/02	ESTIMATE	18903
2001/02	PROFESSIONAL SERVICES	1999/00	ACTUAL	40638
2001/02	PROFESSIONAL SERVICES	2000/01	ORIGINAL	33487
2001/02	PROFESSIONAL SERVICES	2000/01	REVISED	36072
2001/02	PROFESSIONAL SERVICES	2001/02	ESTIMATE	37223
2001/02	RENTALS	1999/00	ACTUAL	5046
2001/02	RENTALS	2000/01	ORIGINAL	6525
2001/02	RENTALS	2000/01	REVISED	7136
2001/02	RENTALS	2001/02	ESTIMATE	7125
2001/02	REPAIR AND MAINTENANCE	1999/00	ACTUAL	8269
2001/02	REPAIR AND MAINTENANCE	2000/01	ORIGINAL	10399
2001/02	REPAIR AND MAINTENANCE	2000/01	REVISED	11649
2001/02	REPAIR AND MAINTENANCE	2001/02	ESTIMATE	12595
2001/02	INSURANCE	1999/00	ACTUAL	3834
2001/02	INSURANCE	2000/01	ORIGINAL	4687
2001/02	INSURANCE	2000/01	REVISED	3502
2001/02	INSURANCE	2001/02	ESTIMATE	4610
2001/02	ENERGY	1999/00	ACTUAL	9667
2001/02	ENERGY	2000/01	ORIGINAL	9320
2001/02	ENERGY	2000/01	REVISED	9982
2001/02	ENERGY	2001/02	ESTIMATE	10260
2001/02	CLOTHING, UNIFORMS, LAUNDRY	1999/00	ACTUAL	1370
2001/02	CLOTHING, UNIFORMS, LAUNDRY	2000/01	ORIGINAL	1533
2001/02	CLOTHING, UNIFORMS, LAUNDRY	2000/01	REVISED	1611
2001/02	CLOTHING, UNIFORMS, LAUNDRY	2001/02	ESTIMATE	1599
2001/02	MATERIALS & SUPPLIES	1999/00	ACTUAL	20935
2001/02	MATERIALS & SUPPLIES	2000/01	ORIGINAL	17941
2001/02	MATERIALS & SUPPLIES	2000/01	REVISED	18392
2001/02	MATERIALS & SUPPLIES	2001/02	ESTIMATE	19498
2001/02	EQUIPMENT PURCHASES	1999/00	ACTUAL	434
2001/02	EQUIPMENT PURCHASES	2000/01	ORIGINAL	255
2001/02	EQUIPMENT PURCHASES	2000/01	REVISED	216
2001/02	EQUIPMENT PURCHASES	2001/02	ESTIMATE	310
2001/02	OTHER EXPENSES	1999/00	ACTUAL	1441
2001/02	OTHER EXPENSES	2000/01	ORIGINAL	2390
2001/02	OTHER EXPENSES	2000/01	REVISED	2430
2001/02	OTHER EXPENSES	2001/02	ESTIMATE	2874
2001/02	RECEIPTS TO CREDITED TO PROGRAM	1999/00	ACTUAL	-12012
2001/02	RECEIPTS TO CREDITED TO PROGRAM	2000/01	ORIGINAL	-15695
2001/02	RECEIPTS TO CREDITED TO PROGRAM	2000/01	REVISED	-12208
2001/02	RECEIPTS TO CREDITED TO PROGRAM	2001/02	ESTIMATE	-15755
2001/02	CAPITAL RECHARGES	1999/00	ACTUAL	0
2001/02	CAPITAL RECHARGES	2000/01	ORIGINAL	-1690
2001/02	CAPITAL RECHARGES	2000/01	REVISED	-2621
2001/02	CAPITAL RECHARGES	2001/02	ESTIMATE	-1690
2001/02	TRANSFERS & OTHER FUNDS	1999/00	ACTUAL	3250
2001/02	TRANSFERS & OTHER FUNDS	2000/01	ORIGINAL	3725
2001/02	TRANSFERS & OTHER FUNDS	2000/01	REVISED	3609
2001/02	TRANSFERS & OTHER FUNDS	2001/02	ESTIMATE	3975
2001/02	GOVT. GRANTS & CONTRIBUTIONS	1999/00	ACTUAL	119819
2001/02	GOVT. GRANTS & CONTRIBUTIONS	2000/01	ORIGINAL	121964
2001/02	GOVT. GRANTS & CONTRIBUTIONS	2000/01	REVISED	121628
2001/02	GOVT. GRANTS & CONTRIBUTIONS	2001/02	ESTIMATE	137275
2001/02	DEBT CHARGES	1999/00	ACTUAL	12743
2001/02	DEBT CHARGES	2000/01	ORIGINAL	12620
2001/02	DEBT CHARGES	2000/01	REVISED	13523
2001/02	DEBT CHARGES	2001/02	ESTIMATE	14620
2002/03	SALARIES	2000/01	ACTUAL	188820
2002/03	SALARIES	2001/02	ORIGINAL	199597
2002/03	SALARIES	2001/02	REVISED	200090
2002/03	SALARIES	2002/03	ESTIMATE	208266
2002/03	WAGES	2000/01	ACTUAL	58400
2002/03	WAGES	2001/02	ORIGINAL	62238
2002/03	WAGES	2001/02	REVISED	56443
2002/03	WAGES	2002/03	ESTIMATE	59441
2002/03	EMPLOYER OVERHEAD	2000/01	ACTUAL	26747
2002/03	EMPLOYER OVERHEAD	2001/02	ORIGINAL	28471
2002/03	EMPLOYER OVERHEAD	2001/02	REVISED	28045
2002/03	EMPLOYER OVERHEAD	2002/03	ESTIMATE	29303
2002/03	OTHER PERSONNEL COSTS	2000/01	ACTUAL	5536
2002/03	OTHER PERSONNEL COSTS	2001/02	ORIGINAL	6526
2002/03	OTHER PERSONNEL COSTS	2001/02	REVISED	6393
2002/03	OTHER PERSONNEL COSTS	2002/03	ESTIMATE	6007
2002/03	TRAINING	2000/01	ACTUAL	2805
2002/03	TRAINING	2001/02	ORIGINAL	5465
2002/03	TRAINING	2001/02	REVISED	5011
2002/03	TRAINING	2002/03	ESTIMATE	5131
2002/03	TRANSPORT	2000/01	ACTUAL	5549
2002/03	TRANSPORT	2001/02	ORIGINAL	5095
2002/03	TRANSPORT	2001/02	REVISED	5935
2002/03	TRANSPORT	2002/03	ESTIMATE	4960
2002/03	TRAVEL	2000/01	ACTUAL	3011
2002/03	TRAVEL	2001/02	ORIGINAL	4408
2002/03	TRAVEL	2001/02	REVISED	4603
2002/03	TRAVEL	2002/03	ESTIMATE	4086
2002/03	COMMUNICATIONS	2000/01	ACTUAL	6249
2002/03	COMMUNICATIONS	2001/02	ORIGINAL	5612
2002/03	COMMUNICATIONS	2001/02	REVISED	6313
2002/03	COMMUNICATIONS	2002/03	ESTIMATE	5826
2002/03	ADVERTISING & PROMOTION	2000/01	ACTUAL	19047
2002/03	ADVERTISING & PROMOTION	2001/02	ORIGINAL	18903
2002/03	ADVERTISING & PROMOTION	2001/02	REVISED	16725
2002/03	ADVERTISING & PROMOTION	2002/03	ESTIMATE	18157
2002/03	PROFESSIONAL SERVICES	2000/01	ACTUAL	41445
2002/03	PROFESSIONAL SERVICES	2001/02	ORIGINAL	37223
2002/03	PROFESSIONAL SERVICES	2001/02	REVISED	43808
2002/03	PROFESSIONAL SERVICES	2002/03	ESTIMATE	36846
2002/03	RENTALS	2000/01	ACTUAL	6141
2002/03	RENTALS	2001/02	ORIGINAL	7125
2002/03	RENTALS	2001/02	REVISED	7389
2002/03	RENTALS	2002/03	ESTIMATE	7495
2002/03	REPAIR AND MAINTENANCE	2000/01	ACTUAL	7361
2002/03	REPAIR AND MAINTENANCE	2001/02	ORIGINAL	12595
2002/03	REPAIR AND MAINTENANCE	2001/02	REVISED	8672
2002/03	REPAIR AND MAINTENANCE	2002/03	ESTIMATE	13697
2002/03	INSURANCE	2000/01	ACTUAL	3469
2002/03	INSURANCE	2001/02	ORIGINAL	4610
2002/03	INSURANCE	2001/02	REVISED	5104
2002/03	INSURANCE	2002/03	ESTIMATE	5223
2002/03	ENERGY	2000/01	ACTUAL	10493
2002/03	ENERGY	2001/02	ORIGINAL	10260
2002/03	ENERGY	2001/02	REVISED	11287
2002/03	ENERGY	2002/03	ESTIMATE	11848
2002/03	CLOTHING, UNIFORMS, LAUNDRY	2000/01	ACTUAL	1614
2002/03	CLOTHING, UNIFORMS, LAUNDRY	2001/02	ORIGINAL	1599
2002/03	CLOTHING, UNIFORMS, LAUNDRY	2001/02	REVISED	1684
2002/03	CLOTHING, UNIFORMS, LAUNDRY	2002/03	ESTIMATE	1542
2002/03	MATERIALS & SUPPLIES	2000/01	ACTUAL	18476
2002/03	MATERIALS & SUPPLIES	2001/02	ORIGINAL	19498
2002/03	MATERIALS & SUPPLIES	2001/02	REVISED	20549
2002/03	MATERIALS & SUPPLIES	2002/03	ESTIMATE	21566
2002/03	EQUIPMENT PURCHASES	2000/01	ACTUAL	484
2002/03	EQUIPMENT PURCHASES	2001/02	ORIGINAL	310
2002/03	EQUIPMENT PURCHASES	2001/02	REVISED	293
2002/03	EQUIPMENT PURCHASES	2002/03	ESTIMATE	846
2002/03	OTHER EXPENSES	2000/01	ACTUAL	2778
2002/03	OTHER EXPENSES	2001/02	ORIGINAL	2874
2002/03	OTHER EXPENSES	2001/02	REVISED	2720
2002/03	OTHER EXPENSES	2002/03	ESTIMATE	3197
2002/03	RECEIPTS TO CREDITED TO PROGRAM	2000/01	ACTUAL	-12747
2002/03	RECEIPTS TO CREDITED TO PROGRAM	2001/02	ORIGINAL	-15755
2002/03	RECEIPTS TO CREDITED TO PROGRAM	2001/02	REVISED	-15132
2002/03	RECEIPTS TO CREDITED TO PROGRAM	2002/03	ESTIMATE	-15719
2002/03	CAPITAL RECHARGES	2000/01	ACTUAL	0
2002/03	CAPITAL RECHARGES	2001/02	ORIGINAL	-1690
2002/03	CAPITAL RECHARGES	2001/02	REVISED	-695
2002/03	CAPITAL RECHARGES	2002/03	ESTIMATE	-1690
2002/03	TRANSFERS & OTHER FUNDS	2000/01	ACTUAL	3000
2002/03	TRANSFERS & OTHER FUNDS	2001/02	ORIGINAL	3975
2002/03	TRANSFERS & OTHER FUNDS	2001/02	REVISED	3000
2002/03	TRANSFERS & OTHER FUNDS	2002/03	ESTIMATE	3475
2002/03	GOVT. GRANTS & CONTRIBUTIONS	2000/01	ACTUAL	111874
2002/03	GOVT. GRANTS & CONTRIBUTIONS	2001/02	ORIGINAL	137275
2002/03	GOVT. GRANTS & CONTRIBUTIONS	2001/02	REVISED	137206
2002/03	GOVT. GRANTS & CONTRIBUTIONS	2002/03	ESTIMATE	144873
2002/03	DEBT CHARGES	2000/01	ACTUAL	12400
2002/03	DEBT CHARGES	2001/02	ORIGINAL	14620
2002/03	DEBT CHARGES	2001/02	REVISED	11120
2002/03	DEBT CHARGES	2002/03	ESTIMATE	11150
